output_area,lsoa,iomd_rank,iomd_decile
D010615138114,D01061,324,8
D010615153006,D01061,324,8
D010615153022,D01061,324,8
D010615153026,D01061,324,8
D010615153030,D01061,324,8
D010615153055,D01061,324,8
D010615153056,D01061,324,8
D010615153057,D01061,324,8
D010615153073,D01061,324,8
D010615153092,D01061,324,8
D010615153104,D01061,324,8
D010615168001,D01061,324,8
D010615168003,D01061,324,8
D010615168011,D01061,324,8
D010615168013,D01061,324,8
D010615168014,D01061,324,8
D010615168021,D01061,324,8
D010615168031,D01061,324,8
D010615168033,D01061,324,8
D010615168043,D01061,324,8
D010615168048,D01061,324,8
D010615168066,D01061,324,8
D010615168076,D01061,324,8
D010615168078,D01061,324,8
D010615168081,D01061,324,8
D010615168085,D01061,324,8
D010615168087,D01061,324,8
D010615168091,D01061,324,8
D010615168097,D01061,324,8
D010615168099,D01061,324,8
D010615168105,D01061,324,8
D010615168106,D01061,324,8
D010615168107,D01061,324,8
D010615168108,D01061,324,8
D010615179002,D01061,324,8
D010615179007,D01061,324,8
D010615179018,D01061,324,8
D010615179020,D01061,324,8
D010615179023,D01061,324,8
D010615179025,D01061,324,8
D010615179060,D01061,324,8
D010615179062,D01061,324,8
D010615179063,D01061,324,8
D010615179077,D01061,324,8
D010615179095,D01061,324,8
D010615179102,D01061,324,8
D010615179110,D01061,324,8
D010615179119,D01061,324,8
D010615189019,D01061,324,8
D010615189028,D01061,324,8
D010615189036,D01061,324,8
D010615189038,D01061,324,8
D010615189042,D01061,324,8
D010615189049,D01061,324,8
D010615189064,D01061,324,8
D010615189071,D01061,324,8
D010615189080,D01061,324,8
D010615189086,D01061,324,8
D010615189088,D01061,324,8
D010615189089,D01061,324,8
D010615189093,D01061,324,8
D010615189096,D01061,324,8
D010615189103,D01061,324,8
D010615189111,D01061,324,8
D010615189112,D01061,324,8
D010615189116,D01061,324,8
D010615189117,D01061,324,8
D010620001001,D01062,82,2
D010620004004,D01062,82,2
D010620006006,D01062,82,2
D010620009009,D01062,82,2
D010620018018,D01062,82,2
D010620023023,D01062,82,2
D010620053053,D01062,82,2
D010620060060,D01062,82,2
D010620061061,D01062,82,2
D010620076076,D01062,82,2
D010620090090,D01062,82,2
D010625207019,D01062,82,2
D010625207046,D01062,82,2
D010625207050,D01062,82,2
D010625207056,D01062,82,2
D010625207062,D01062,82,2
D010625207065,D01062,82,2
D010625207089,D01062,82,2
D010625207091,D01062,82,2
D010625207092,D01062,82,2
D010625218005,D01062,82,2
D010625218014,D01062,82,2
D010625218016,D01062,82,2
D010625218027,D01062,82,2
D010625218036,D01062,82,2
D010625218051,D01062,82,2
D010625218078,D01062,82,2
D010625218081,D01062,82,2
D010625244003,D01062,82,2
D010625244008,D01062,82,2
D010625244025,D01062,82,2
D010625244031,D01062,82,2
D010625244032,D01062,82,2
D010625244039,D01062,82,2
D010625244048,D01062,82,2
D010625244059,D01062,82,2
D010625244083,D01062,82,2
D010625244087,D01062,82,2
D010625244093,D01062,82,2
D010625244094,D01062,82,2
D010625262011,D01062,82,2
D010625262035,D01062,82,2
D010625262069,D01062,82,2
D010625262071,D01062,82,2
D010625262088,D01062,82,2
D010625270020,D01062,82,2
D010625270021,D01062,82,2
D010625270022,D01062,82,2
D010625270026,D01062,82,2
D010625270033,D01062,82,2
D010625270040,D01062,82,2
D010625270045,D01062,82,2
D010625270058,D01062,82,2
D010625270082,D01062,82,2
D010625270086,D01062,82,2
D020000000000,D02000,36,1
D031010000000,D03101,47,2
D031020000000,D03102,258,7
D031030000000,D03103,14,1
D031510009009,D03151,132,4
D031510025025,D03151,132,4
D031510040040,D03151,132,4
D031515401002,D03151,132,4
D031515401004,D03151,132,4
D031515401014,D03151,132,4
D031515401020,D03151,132,4
D031515401030,D03151,132,4
D031515401039,D03151,132,4
D031515402003,D03151,132,4
D031515402005,D03151,132,4
D031515402008,D03151,132,4
D031515402021,D03151,132,4
D031515402024,D03151,132,4
D031515402031,D03151,132,4
D031515402032,D03151,132,4
D031515403007,D03151,132,4
D031515403011,D03151,132,4
D031515403019,D03151,132,4
D031515403028,D03151,132,4
D031515403029,D03151,132,4
D031515404006,D03151,132,4
D031515404013,D03151,132,4
D031515404022,D03151,132,4
D031515404037,D03151,132,4
D031515405012,D03151,132,4
D031515405015,D03151,132,4
D031515405017,D03151,132,4
D031515405018,D03151,132,4
D031515406001,D03151,132,4
D031515406016,D03151,132,4
D031515406023,D03151,132,4
D031515406027,D03151,132,4
D031515406034,D03151,132,4
D031515406041,D03151,132,4
D031515407010,D03151,132,4
D031515407026,D03151,132,4
D031515407033,D03151,132,4
D031515407035,D03151,132,4
D031515407036,D03151,132,4
D031515407038,D03151,132,4
D031519501501,D03151,132,4
D031520001001,D03152,124,3
D031520004004,D03152,124,3
D031520007007,D03152,124,3
D031520009009,D03152,124,3
D031520011011,D03152,124,3
D031520012012,D03152,124,3
D031520016016,D03152,124,3
D031520021021,D03152,124,3
D031520026026,D03152,124,3
D031525401005,D03152,124,3
D031525401006,D03152,124,3
D031525401013,D03152,124,3
D031525401017,D03152,124,3
D031525401023,D03152,124,3
D031525402002,D03152,124,3
D031525402003,D03152,124,3
D031525402010,D03152,124,3
D031525402014,D03152,124,3
D031525402018,D03152,124,3
D031525402019,D03152,124,3
D031525402020,D03152,124,3
D031525402022,D03152,124,3
D031525402028,D03152,124,3
D031525402029,D03152,124,3
D031525403008,D03152,124,3
D031525403015,D03152,124,3
D031525403024,D03152,124,3
D031525403025,D03152,124,3
D031525403027,D03152,124,3
D031530002002,D03153,347,9
D031530003003,D03153,347,9
D031530005005,D03153,347,9
D031530007007,D03153,347,9
D031530008008,D03153,347,9
D031530010010,D03153,347,9
D031530012012,D03153,347,9
D031530013013,D03153,347,9
D031535401006,D03153,347,9
D031535401009,D03153,347,9
D031535401014,D03153,347,9
D031535402001,D03153,347,9
D031535402004,D03153,347,9
D031535402011,D03153,347,9
D031535402015,D03153,347,9
D031539504504,D03153,347,9
D031540003003,D03154,256,7
D031540010010,D03154,256,7
D031540013013,D03154,256,7
D031540014014,D03154,256,7
D031540019019,D03154,256,7
D031545401008,D03154,256,7
D031545401015,D03154,256,7
D031545401016,D03154,256,7
D031545401018,D03154,256,7
D031545402002,D03154,256,7
D031545402006,D03154,256,7
D031545402011,D03154,256,7
D031545402012,D03154,256,7
D031545402020,D03154,256,7
D031545402023,D03154,256,7
D031545403005,D03154,256,7
D031545403017,D03154,256,7
D031545403021,D03154,256,7
D031545403022,D03154,256,7
D031545403025,D03154,256,7
D031545403026,D03154,256,7
D031545404001,D03154,256,7
D031545404004,D03154,256,7
D031545404007,D03154,256,7
D031545404009,D03154,256,7
D031545404024,D03154,256,7
D031549501501,D03154,256,7
D031549502502,D03154,256,7
D031549503503,D03154,256,7
D031549504504,D03154,256,7
D031549506506,D03154,256,7
D031550001001,D03155,292,7
D031550002002,D03155,292,7
D031550003003,D03155,292,7
D031550004004,D03155,292,7
D031550005005,D03155,292,7
D031550006006,D03155,292,7
D031550007007,D03155,292,7
D031550008008,D03155,292,7
D031550009009,D03155,292,7
D031550010010,D03155,292,7
D031550011011,D03155,292,7
D031550012012,D03155,292,7
D031559501501,D03155,292,7
D031560002002,D03156,338,9
D031560003003,D03156,338,9
D031560009009,D03156,338,9
D031560011011,D03156,338,9
D031565401001,D03156,338,9
D031565401004,D03156,338,9
D031565401005,D03156,338,9
D031565401007,D03156,338,9
D031565401014,D03156,338,9
D031565402006,D03156,338,9
D031565402008,D03156,338,9
D031565402010,D03156,338,9
D031565402015,D03156,338,9
D031565403012,D03156,338,9
D031565403013,D03156,338,9
D031565403016,D03156,338,9
D031569501501,D03156,338,9
D031570001001,D03157,216,6
D031570002002,D03157,216,6
D031570003003,D03157,216,6
D031570004004,D03157,216,6
D031570005005,D03157,216,6
D031570006006,D03157,216,6
D031570007007,D03157,216,6
D031570008008,D03157,216,6
D031580006006,D03158,175,5
D031580037037,D03158,175,5
D031585401008,D03158,175,5
D031585401017,D03158,175,5
D031585401021,D03158,175,5
D031585401024,D03158,175,5
D031585401025,D03158,175,5
D031585401029,D03158,175,5
D031585401036,D03158,175,5
D031585402002,D03158,175,5
D031585402004,D03158,175,5
D031585402011,D03158,175,5
D031585402016,D03158,175,5
D031585402018,D03158,175,5
D031585402028,D03158,175,5
D031585403001,D03158,175,5
D031585403003,D03158,175,5
D031585403005,D03158,175,5
D031585403010,D03158,175,5
D031585403014,D03158,175,5
D031585403019,D03158,175,5
D031585403023,D03158,175,5
D031585404015,D03158,175,5
D031585404020,D03158,175,5
D031585404026,D03158,175,5
D031585404034,D03158,175,5
D031585405007,D03158,175,5
D031585405022,D03158,175,5
D031585405027,D03158,175,5
D031585405031,D03158,175,5
D031585405032,D03158,175,5
D031585405035,D03158,175,5
D031585406009,D03158,175,5
D031585406012,D03158,175,5
D031585406013,D03158,175,5
D031585406030,D03158,175,5
D031585406033,D03158,175,5
D031589501501,D03158,175,5
D031589502502,D03158,175,5
D031589503503,D03158,175,5
D032410001001,D03241,151,4
D032410002002,D03241,151,4
D032410003003,D03241,151,4
D032410004004,D03241,151,4
D032410005005,D03241,151,4
D032410006006,D03241,151,4
D032410007007,D03241,151,4
D032410008008,D03241,151,4
D032410009009,D03241,151,4
D032410010010,D03241,151,4
D032410011011,D03241,151,4
D032410012012,D03241,151,4
D032410013013,D03241,151,4
D032410014014,D03241,151,4
D032410015015,D03241,151,4
D032410016016,D03241,151,4
D032410017017,D03241,151,4
D032410018018,D03241,151,4
D032410019019,D03241,151,4
D032410020020,D03241,151,4
D032410021021,D03241,151,4
D032510007007,D03251,203,5
D032510012012,D03251,203,5
D032510037037,D03251,203,5
D032510040040,D03251,203,5
D032510041041,D03251,203,5
D032510042042,D03251,203,5
D032510044044,D03251,203,5
D032510047047,D03251,203,5
D032515401009,D03251,203,5
D032515401020,D03251,203,5
D032515401022,D03251,203,5
D032515401023,D03251,203,5
D032515401025,D03251,203,5
D032515401029,D03251,203,5
D032515401036,D03251,203,5
D032515402005,D03251,203,5
D032515402013,D03251,203,5
D032515402014,D03251,203,5
D032515402017,D03251,203,5
D032515403002,D03251,203,5
D032515403010,D03251,203,5
D032515403016,D03251,203,5
D032515403026,D03251,203,5
D032515403033,D03251,203,5
D032515403039,D03251,203,5
D032515404003,D03251,203,5
D032515404004,D03251,203,5
D032515404018,D03251,203,5
D032515404021,D03251,203,5
D032515404043,D03251,203,5
D032515404045,D03251,203,5
D032515405006,D03251,203,5
D032515405011,D03251,203,5
D032515405019,D03251,203,5
D032515405030,D03251,203,5
D032515405046,D03251,203,5
D032515406001,D03251,203,5
D032515406015,D03251,203,5
D032515406028,D03251,203,5
D032515406031,D03251,203,5
D032515406032,D03251,203,5
D032515406038,D03251,203,5
D032515407008,D03251,203,5
D032515407024,D03251,203,5
D032515407027,D03251,203,5
D032515407034,D03251,203,5
D032515407035,D03251,203,5
D032520001001,D03252,285,7
D032520002002,D03252,285,7
D032520003003,D03252,285,7
D032520004004,D03252,285,7
D032520005005,D03252,285,7
D032520006006,D03252,285,7
D032520007007,D03252,285,7
D032520008008,D03252,285,7
D032540002002,D03254,259,7
D032540003003,D03254,259,7
D032540005005,D03254,259,7
D032540008008,D03254,259,7
D032540011011,D03254,259,7
D032540014014,D03254,259,7
D032540017017,D03254,259,7
D032540020020,D03254,259,7
D032540021021,D03254,259,7
D032540022022,D03254,259,7
D032540026026,D03254,259,7
D032540028028,D03254,259,7
D032540029029,D03254,259,7
D032540032032,D03254,259,7
D032545401015,D03254,259,7
D032545401016,D03254,259,7
D032545401024,D03254,259,7
D032545401034,D03254,259,7
D032545402006,D03254,259,7
D032545402007,D03254,259,7
D032545402009,D03254,259,7
D032545402010,D03254,259,7
D032545402013,D03254,259,7
D032545402018,D03254,259,7
D032545402027,D03254,259,7
D032545403019,D03254,259,7
D032545403023,D03254,259,7
D032545403025,D03254,259,7
D032545403030,D03254,259,7
D032545403035,D03254,259,7
D032545404001,D03254,259,7
D032545404004,D03254,259,7
D032545404012,D03254,259,7
D032545404031,D03254,259,7
D032545404033,D03254,259,7
D032545405036,D03254,259,7
D032545405037,D03254,259,7
D032545405038,D03254,259,7
D032545405039,D03254,259,7
D032545405040,D03254,259,7
D032550008008,D03255,348,9
D032550023023,D03255,348,9
D032555401002,D03255,348,9
D032555401015,D03255,348,9
D032555401021,D03255,348,9
D032555401030,D03255,348,9
D032555403004,D03255,348,9
D032555403009,D03255,348,9
D032555403014,D03255,348,9
D032555403026,D03255,348,9
D032555408003,D03255,348,9
D032555408005,D03255,348,9
D032555408016,D03255,348,9
D032555408017,D03255,348,9
D032555408019,D03255,348,9
D032555408020,D03255,348,9
D032555408025,D03255,348,9
D032555408031,D03255,348,9
D032555408032,D03255,348,9
D032555408033,D03255,348,9
D032555408035,D03255,348,9
D032555409001,D03255,348,9
D032555409007,D03255,348,9
D032555409010,D03255,348,9
D032555409012,D03255,348,9
D032555409013,D03255,348,9
D032555409018,D03255,348,9
D032555409022,D03255,348,9
D032555409027,D03255,348,9
D032555409028,D03255,348,9
D032555409034,D03255,348,9
D032555409036,D03255,348,9
D032559501501,D03255,348,9
D032559502502,D03255,348,9
D032559503503,D03255,348,9
D032559504504,D03255,348,9
D032559505505,D03255,348,9
D032559506506,D03255,348,9
D032559508508,D03255,348,9
D032560022022,D03256,345,9
D032560025025,D03256,345,9
D032560030030,D03256,345,9
D032560032032,D03256,345,9
D032565402005,D03256,345,9
D032565402011,D03256,345,9
D032565402012,D03256,345,9
D032565402027,D03256,345,9
D032565404006,D03256,345,9
D032565404016,D03256,345,9
D032565404017,D03256,345,9
D032565404018,D03256,345,9
D032565405002,D03256,345,9
D032565405019,D03256,345,9
D032565405023,D03256,345,9
D032565406001,D03256,345,9
D032565406021,D03256,345,9
D032565406036,D03256,345,9
D032565407020,D03256,345,9
D032565407026,D03256,345,9
D032565407029,D03256,345,9
D032565407031,D03256,345,9
D032565408004,D03256,345,9
D032565408024,D03256,345,9
D032565408033,D03256,345,9
D032565408034,D03256,345,9
D032565409003,D03256,345,9
D032565409007,D03256,345,9
D032565409008,D03256,345,9
D032565409009,D03256,345,9
D032565409010,D03256,345,9
D032565409013,D03256,345,9
D032565409014,D03256,345,9
D032565409015,D03256,345,9
D032565409028,D03256,345,9
D032565409035,D03256,345,9
D032570003003,D03257,249,6
D032570009009,D03257,249,6
D032570028028,D03257,249,6
D032570031031,D03257,249,6
D032570035035,D03257,249,6
D032575401001,D03257,249,6
D032575401005,D03257,249,6
D032575401008,D03257,249,6
D032575401012,D03257,249,6
D032575401022,D03257,249,6
D032575402007,D03257,249,6
D032575402015,D03257,249,6
D032575402020,D03257,249,6
D032575402021,D03257,249,6
D032575403006,D03257,249,6
D032575403011,D03257,249,6
D032575403016,D03257,249,6
D032575403036,D03257,249,6
D032575404019,D03257,249,6
D032575404023,D03257,249,6
D032575404025,D03257,249,6
D032575404027,D03257,249,6
D032575404030,D03257,249,6
D032575404037,D03257,249,6
D032575405013,D03257,249,6
D032575405014,D03257,249,6
D032575405026,D03257,249,6
D032575405034,D03257,249,6
D032575406002,D03257,249,6
D032575406017,D03257,249,6
D032575406018,D03257,249,6
D032575406024,D03257,249,6
D032575406029,D03257,249,6
D032575406032,D03257,249,6
D032575407004,D03257,249,6
D032575407010,D03257,249,6
D032575407033,D03257,249,6
D032575407038,D03257,249,6
D033510004004,D03351,273,7
D033510006006,D03351,273,7
D033510010010,D03351,273,7
D033510012012,D03351,273,7
D033510013013,D03351,273,7
D033510020020,D03351,273,7
D033510023023,D03351,273,7
D033510024024,D03351,273,7
D033515401009,D03351,273,7
D033515401011,D03351,273,7
D033515401014,D03351,273,7
D033515401019,D03351,273,7
D033515402005,D03351,273,7
D033515402007,D03351,273,7
D033515402017,D03351,273,7
D033515402022,D03351,273,7
D033515403002,D03351,273,7
D033515403003,D03351,273,7
D033515403008,D03351,273,7
D033515403015,D03351,273,7
D033515403016,D03351,273,7
D033515404001,D03351,273,7
D033515404018,D03351,273,7
D033515404021,D03351,273,7
D033519501501,D03351,273,7
D033520011011,D03352,335,9
D033520030030,D03352,335,9
D033520032032,D03352,335,9
D033520040040,D03352,335,9
D033520050050,D03352,335,9
D033525401004,D03352,335,9
D033525401008,D03352,335,9
D033525401009,D03352,335,9
D033525401018,D03352,335,9
D033525401039,D03352,335,9
D033525401042,D03352,335,9
D033525401056,D03352,335,9
D033525402003,D03352,335,9
D033525402013,D03352,335,9
D033525402015,D03352,335,9
D033525402016,D03352,335,9
D033525402027,D03352,335,9
D033525402028,D03352,335,9
D033525402031,D03352,335,9
D033525402048,D03352,335,9
D033525403001,D03352,335,9
D033525403005,D03352,335,9
D033525403006,D03352,335,9
D033525403017,D03352,335,9
D033525403021,D03352,335,9
D033525403023,D03352,335,9
D033525403026,D03352,335,9
D033525403033,D03352,335,9
D033525403053,D03352,335,9
D033525404002,D03352,335,9
D033525404024,D03352,335,9
D033525404029,D03352,335,9
D033525404036,D03352,335,9
D033525404052,D03352,335,9
D033525406007,D03352,335,9
D033525406014,D03352,335,9
D033525406019,D03352,335,9
D033525406049,D03352,335,9
D033525406054,D03352,335,9
D033525406058,D03352,335,9
D033525407020,D03352,335,9
D033525407022,D03352,335,9
D033525407044,D03352,335,9
D033525408010,D03352,335,9
D033525408012,D03352,335,9
D033525408034,D03352,335,9
D033525408035,D03352,335,9
D033525408037,D03352,335,9
D033525408047,D03352,335,9
D033525408057,D03352,335,9
D033525410025,D03352,335,9
D033525410038,D03352,335,9
D033525410041,D03352,335,9
D033525410043,D03352,335,9
D033525410045,D03352,335,9
D033525410046,D03352,335,9
D033525410051,D03352,335,9
D033525410055,D03352,335,9
D033530005005,D03353,92,3
D033530026026,D03353,92,3
D033530029029,D03353,92,3
D033530031031,D03353,92,3
D033530032032,D03353,92,3
D033530040040,D03353,92,3
D033535401007,D03353,92,3
D033535401023,D03353,92,3
D033535401033,D03353,92,3
D033535402002,D03353,92,3
D033535402004,D03353,92,3
D033535402009,D03353,92,3
D033535402016,D03353,92,3
D033535402024,D03353,92,3
D033535402036,D03353,92,3
D033535403001,D03353,92,3
D033535403008,D03353,92,3
D033535403014,D03353,92,3
D033535403019,D03353,92,3
D033535403025,D03353,92,3
D033535403028,D03353,92,3
D033535403039,D03353,92,3
D033535404003,D03353,92,3
D033535404017,D03353,92,3
D033535404020,D03353,92,3
D033535405010,D03353,92,3
D033535405011,D03353,92,3
D033535405012,D03353,92,3
D033535405013,D03353,92,3
D033535405030,D03353,92,3
D033535405034,D03353,92,3
D033535405037,D03353,92,3
D033535405042,D03353,92,3
D033535406006,D03353,92,3
D033535406015,D03353,92,3
